frame_idx,time_sec,face_detected,state,confidence,risk_score,risk_level,danger_counter,warning,input_mode,attention_boxes
657,10.96,True,c9_talking,0.41245099902153015,0.6409,yellow,0,False,driver_roi,[]
658,10.977,True,c9_talking,0.411457359790802,0.6408,yellow,0,False,driver_roi,[]
659,10.994,True,c9_talking,0.411457359790802,0.6408,yellow,0,False,driver_roi,[]
660,11.01,True,c9_talking,0.40975478291511536,0.6408,yellow,0,False,driver_roi,[]
661,11.027,True,c9_talking,0.40975478291511536,0.6408,yellow,0,False,driver_roi,[]
662,11.044,True,c9_talking,0.4058939814567566,0.6408,yellow,0,False,driver_roi,[]
663,11.06,True,c9_talking,0.4058939814567566,0.6408,yellow,0,False,driver_roi,[]
664,11.077,True,c9_talking,0.4006933271884918,0.6408,yellow,0,False,driver_roi,[]
665,11.094,True,c9_talking,0.4006933271884918,0.6408,yellow,0,False,driver_roi,[]
666,11.11,True,c9_talking,0.39313894510269165,0.6407,yellow,0,False,driver_roi,[]
667,11.127,True,c9_talking,0.39313894510269165,0.6407,yellow,0,False,driver_roi,[]
668,11.144,True,c9_talking,0.38156452775001526,0.6402,yellow,0,False,driver_roi,[]
669,11.16,True,c9_talking,0.38156452775001526,0.6402,yellow,0,False,driver_roi,[]
670,11.177,True,c9_talking,0.3728349506855011,0.6361,yellow,0,False,driver_roi,[]
671,11.194,True,c9_talking,0.3728349506855011,0.6361,yellow,0,False,driver_roi,[]
672,11.21,True,c9_talking,0.3748595118522644,0.631,yellow,0,False,driver_roi,[]
673,11.227,True,c9_talking,0.3748595118522644,0.631,yellow,0,False,driver_roi,[]
674,11.244,True,c9_talking,0.363993376493454,0.6234,yellow,0,False,driver_roi,[]
675,11.26,True,c9_talking,0.363993376493454,0.6234,yellow,0,False,driver_roi,[]
676,11.277,True,c9_talking,0.3471953272819519,0.6162,yellow,0,False,driver_roi,[]
677,11.294,True,c9_talking,0.3471953272819519,0.6162,yellow,0,False,driver_roi,[]
678,11.311,True,c9_talking,0.32422786951065063,0.6125,yellow,0,False,driver_roi,[]
679,11.327,True,c9_talking,0.32422786951065063,0.6125,yellow,0,False,driver_roi,[]
680,11.344,True,c9_talking,0.303999125957489,0.6063,yellow,0,False,driver_roi,[]
681,11.361,True,c9_talking,0.303999125957489,0.6063,yellow,0,False,driver_roi,[]
682,11.377,True,c9_talking,0.28187569975852966,0.5979,yellow,0,False,driver_roi,[]
683,11.394,True,c9_talking,0.28187569975852966,0.5979,yellow,0,False,driver_roi,[]
684,11.411,True,c9_talking,0.2607128620147705,0.5931,yellow,0,False,driver_roi,[]
685,11.427,True,c9_talking,0.2607128620147705,0.5931,yellow,0,False,driver_roi,[]
686,11.444,True,c9_talking,0.24149660766124725,0.5886,yellow,0,False,driver_roi,[]
687,11.461,True,c9_talking,0.24149660766124725,0.5886,yellow,0,False,driver_roi,[]
688,11.477,True,c5_radio,0.23791417479515076,0.5839,yellow,0,False,driver_roi,[]
689,11.494,True,c5_radio,0.23791417479515076,0.5839,yellow,0,False,driver_roi,[]
690,11.511,True,c5_radio,0.22658996284008026,0.5777,yellow,0,False,driver_roi,[]
691,11.527,True,c5_radio,0.22658996284008026,0.5777,yellow,0,False,driver_roi,[]
692,11.544,True,c3_texting_left,0.21032069623470306,0.5732,yellow,0,False,driver_roi,[]
693,11.561,True,c3_texting_left,0.21032069623470306,0.5732,yellow,0,False,driver_roi,[]
694,11.577,True,c3_texting_left,0.2237008959054947,0.57,yellow,0,False,driver_roi,[]
695,11.594,True,c3_texting_left,0.2237008959054947,0.57,yellow,0,False,driver_roi,[]
696,11.611,True,c3_texting_left,0.23738332092761993,0.5676,yellow,0,False,driver_roi,[]
697,11.628,True,c3_texting_left,0.23738332092761993,0.5676,yellow,0,False,driver_roi,[]
698,11.644,True,c3_texting_left,0.2577259838581085,0.5664,yellow,0,False,driver_roi,[]
699,11.661,True,c3_texting_left,0.2577259838581085,0.5664,yellow,0,False,driver_roi,[]
700,11.678,True,c3_texting_left,0.2755824029445648,0.5656,yellow,0,False,driver_roi,[]
701,11.694,True,c3_texting_left,0.2755824029445648,0.5656,yellow,0,False,driver_roi,[]
702,11.711,True,c3_texting_left,0.29069268703460693,0.5645,yellow,0,False,driver_roi,[]
703,11.728,True,c3_texting_left,0.29069268703460693,0.5645,yellow,0,False,driver_roi,[]
704,11.744,True,c3_texting_left,0.3034581243991852,0.5636,yellow,0,False,driver_roi,[]
705,11.761,True,c3_texting_left,0.3034581243991852,0.5636,yellow,0,False,driver_roi,[]
706,11.778,True,c3_texting_left,0.32182440161705017,0.5635,yellow,0,False,driver_roi,[]
707,11.794,True,c3_texting_left,0.32182440161705017,0.5635,yellow,0,False,driver_roi,[]
708,11.811,True,c3_texting_left,0.33707740902900696,0.5638,yellow,0,False,driver_roi,[]
709,11.828,True,c3_texting_left,0.33707740902900696,0.5638,yellow,0,False,driver_roi,[]
710,11.844,True,c3_texting_left,0.3461173474788666,0.563,yellow,0,False,driver_roi,[]
711,11.861,True,c3_texting_left,0.3461173474788666,0.563,yellow,0,False,driver_roi,[]
712,11.878,True,c3_texting_left,0.3525061011314392,0.5621,yellow,0,False,driver_roi,[]
713,11.894,True,c3_texting_left,0.3525061011314392,0.5621,yellow,0,False,driver_roi,[]
714,11.911,True,c3_texting_left,0.35472214221954346,0.5601,yellow,0,False,driver_roi,[]
715,11.928,True,c3_texting_left,0.35472214221954346,0.5601,yellow,0,False,driver_roi,[]
716,11.944,True,c3_texting_left,0.35639432072639465,0.5574,yellow,0,False,driver_roi,[]
717,11.961,True,c3_texting_left,0.35639432072639465,0.5574,yellow,0,False,driver_roi,[]
718,11.978,True,c3_texting_left,0.35681405663490295,0.5568,yellow,0,False,driver_roi,[]
719,11.995,True,c3_texting_left,0.35681405663490295,0.5568,yellow,0,False,driver_roi,[]
720,12.011,True,c3_texting_left,0.3570445775985718,0.5561,yellow,0,False,driver_roi,[]
721,12.028,True,c3_texting_left,0.3570445775985718,0.5561,yellow,0,False,driver_roi,[]
722,12.045,True,c3_texting_left,0.3569912016391754,0.5557,yellow,0,False,driver_roi,[]
723,12.061,True,c3_texting_left,0.3569912016391754,0.5557,yellow,0,False,driver_roi,[]
724,12.078,True,c3_texting_left,0.3555566072463989,0.5555,yellow,0,False,driver_roi,[]
725,12.095,True,c3_texting_left,0.3555566072463989,0.5555,yellow,0,False,driver_roi,[]
726,12.111,True,c3_texting_left,0.33424893021583557,0.5547,yellow,0,False,driver_roi,[]
727,12.128,True,c3_texting_left,0.33424893021583557,0.5547,yellow,0,False,driver_roi,[]
728,12.145,True,c5_radio,0.35254260897636414,0.5545,yellow,0,False,driver_roi,[]
729,12.161,True,c5_radio,0.35254260897636414,0.5545,yellow,0,False,driver_roi,[]
730,12.178,True,c5_radio,0.37370920181274414,0.5579,yellow,0,False,driver_roi,[]
731,12.195,True,c5_radio,0.37370920181274414,0.5579,yellow,0,False,driver_roi,[]
732,12.211,True,c5_radio,0.39893898367881775,0.5619,yellow,0,False,driver_roi,[]
733,12.228,True,c5_radio,0.39893898367881775,0.5619,yellow,0,False,driver_roi,[]
734,12.245,True,c5_radio,0.42282018065452576,0.5674,yellow,0,False,driver_roi,[]
735,12.261,True,c5_radio,0.42282018065452576,0.5674,yellow,0,False,driver_roi,[]
736,12.278,True,c5_radio,0.4505120813846588,0.5729,yellow,0,False,driver_roi,[]
737,12.295,True,c5_radio,0.4505120813846588,0.5729,yellow,0,False,driver_roi,[]
738,12.311,True,c5_radio,0.47502702474594116,0.5734,yellow,0,False,driver_roi,[]
739,12.328,True,c5_radio,0.47502702474594116,0.5734,yellow,0,False,driver_roi,[]
740,12.345,True,c5_radio,0.48981764912605286,0.5738,yellow,0,False,driver_roi,[]
741,12.362,True,c5_radio,0.48981764912605286,0.5738,yellow,0,False,driver_roi,[]
742,12.378,True,c5_radio,0.5006301403045654,0.5773,yellow,0,False,driver_roi,[]
743,12.395,True,c5_radio,0.5006301403045654,0.5773,yellow,0,False,driver_roi,[]
744,12.412,True,c5_radio,0.5095652341842651,0.5782,yellow,0,False,driver_roi,[]
745,12.428,True,c5_radio,0.5095652341842651,0.5782,yellow,0,False,driver_roi,[]
746,12.445,True,c5_radio,0.51949143409729,0.5794,yellow,0,False,driver_roi,[]
747,12.462,True,c5_radio,0.51949143409729,0.5794,yellow,0,False,driver_roi,[]
748,12.478,True,c5_radio,0.5313226580619812,0.5812,yellow,0,False,driver_roi,[]
749,12.495,True,c5_radio,0.5313226580619812,0.5812,yellow,0,False,driver_roi,[]
750,12.512,True,c5_radio,0.5437095761299133,0.5849,yellow,0,False,driver_roi,[]
751,12.528,True,c5_radio,0.5437095761299133,0.5849,yellow,0,False,driver_roi,[]
752,12.545,True,c5_radio,0.55484539270401,0.5853,yellow,0,False,driver_roi,[]
753,12.562,True,c5_radio,0.55484539270401,0.5853,yellow,0,False,driver_roi,[]
754,12.578,True,c5_radio,0.5621923208236694,0.5839,yellow,0,False,driver_roi,[]
755,12.595,True,c5_radio,0.5621923208236694,0.5839,yellow,0,False,driver_roi,[]
756,12.612,True,c5_radio,0.5757461190223694,0.5834,yellow,0,False,driver_roi,[]
757,12.628,True,c5_radio,0.5757461190223694,0.5834,yellow,0,False,driver_roi,[]
758,12.645,True,c5_radio,0.5901145339012146,0.5814,yellow,0,False,driver_roi,[]
759,12.662,True,c5_radio,0.5901145339012146,0.5814,yellow,0,False,driver_roi,[]
760,12.678,True,c5_radio,0.6089981198310852,0.5809,yellow,0,False,driver_roi,[]
761,12.695,True,c5_radio,0.6089981198310852,0.5809,yellow,0,False,driver_roi,[]
762,12.712,True,c5_radio,0.6270937323570251,0.5808,yellow,0,False,driver_roi,[]
763,12.729,True,c5_radio,0.6270937323570251,0.5808,yellow,0,False,driver_roi,[]
764,12.745,True,c5_radio,0.6422349214553833,0.5808,yellow,0,False,driver_roi,[]
765,12.762,True,c5_radio,0.6422349214553833,0.5808,yellow,0,False,driver_roi,[]
766,12.779,True,c5_radio,0.6663371920585632,0.581,yellow,0,False,driver_roi,[]
767,12.795,True,c5_radio,0.6663371920585632,0.581,yellow,0,False,driver_roi,[]
768,12.812,True,c5_radio,0.6882867813110352,0.5811,yellow,0,False,driver_roi,[]
769,12.829,True,c5_radio,0.6882867813110352,0.5811,yellow,0,False,driver_roi,[]
770,12.845,True,c5_radio,0.7110846638679504,0.5822,yellow,0,False,driver_roi,[]
771,12.862,True,c5_radio,0.7110846638679504,0.5822,yellow,0,False,driver_roi,[]
772,12.879,True,c5_radio,0.7293565273284912,0.5833,yellow,0,False,driver_roi,[]
773,12.895,True,c5_radio,0.7293565273284912,0.5833,yellow,0,False,driver_roi,[]
774,12.912,True,c5_radio,0.7439242005348206,0.5844,yellow,0,False,driver_roi,[]
775,12.929,True,c5_radio,0.7439242005348206,0.5844,yellow,0,False,driver_roi,[]
776,12.945,True,c5_radio,0.7532721161842346,0.5859,yellow,0,False,driver_roi,[]
777,12.962,True,c5_radio,0.7532721161842346,0.5859,yellow,0,False,driver_roi,[]
778,12.979,True,c5_radio,0.7530437707901001,0.5854,yellow,0,False,driver_roi,[]
779,12.995,True,c5_radio,0.7530437707901001,0.5854,yellow,0,False,driver_roi,[]
780,13.012,True,c5_radio,0.7520460486412048,0.5847,yellow,0,False,driver_roi,[]
781,13.029,True,c5_radio,0.7520460486412048,0.5847,yellow,0,False,driver_roi,[]
782,13.045,True,c5_radio,0.748831570148468,0.5836,yellow,0,False,driver_roi,[]
783,13.062,True,c5_radio,0.748831570148468,0.5836,yellow,0,False,driver_roi,[]
784,13.079,True,c5_radio,0.7443779706954956,0.5823,yellow,0,False,driver_roi,[]
785,13.096,True,c5_radio,0.7443779706954956,0.5823,yellow,0,False,driver_roi,[]
786,13.112,True,c5_radio,0.7406225800514221,0.5817,yellow,0,False,driver_roi,[]
787,13.129,True,c5_radio,0.7406225800514221,0.5817,yellow,0,False,driver_roi,[]
788,13.146,True,c5_radio,0.7350042462348938,0.5807,yellow,0,False,driver_roi,[]
789,13.162,True,c5_radio,0.7350042462348938,0.5807,yellow,0,False,driver_roi,[]
790,13.179,True,c5_radio,0.7284740805625916,0.5793,yellow,0,False,driver_roi,[]
791,13.196,True,c5_radio,0.7284740805625916,0.5793,yellow,0,False,driver_roi,[]
792,13.212,True,c5_radio,0.7244036197662354,0.5786,yellow,0,False,driver_roi,[]
793,13.229,True,c5_radio,0.7244036197662354,0.5786,yellow,0,False,driver_roi,[]
794,13.246,True,c5_radio,0.723708987236023,0.5792,yellow,0,False,driver_roi,[]
795,13.262,True,c5_radio,0.723708987236023,0.5792,yellow,0,False,driver_roi,[]
796,13.279,True,c5_radio,0.7222644090652466,0.5797,yellow,0,False,driver_roi,[]
797,13.296,True,c5_radio,0.7222644090652466,0.5797,yellow,0,False,driver_roi,[]
798,13.312,True,c5_radio,0.7243821620941162,0.5817,yellow,0,False,driver_roi,[]
799,13.329,True,c5_radio,0.7243821620941162,0.5817,yellow,0,False,driver_roi,[]
800,13.346,True,c5_radio,0.7364553809165955,0.5865,yellow,0,False,driver_roi,[]
801,13.362,True,c5_radio,0.7364553809165955,0.5865,yellow,0,False,driver_roi,[]
802,13.379,True,c5_radio,0.750327467918396,0.5902,yellow,0,False,driver_roi,[]
803,13.396,True,c5_radio,0.750327467918396,0.5902,yellow,0,False,driver_roi,[]
804,13.412,True,c5_radio,0.764102578163147,0.5934,yellow,0,False,driver_roi,[]
805,13.429,True,c5_radio,0.764102578163147,0.5934,yellow,0,False,driver_roi,[]
806,13.446,True,c5_radio,0.7755511403083801,0.5958,yellow,0,False,driver_roi,[]
807,13.463,True,c5_radio,0.7755511403083801,0.5958,yellow,0,False,driver_roi,[]
808,13.479,True,c5_radio,0.7877117395401001,0.6124,yellow,1,False,driver_roi,[]
809,13.496,True,c5_radio,0.7877117395401001,0.6124,yellow,1,False,driver_roi,[]
810,13.513,True,c5_radio,0.8002477288246155,0.6285,yellow,2,False,driver_roi,[]
811,13.529,True,c5_radio,0.8002477288246155,0.6285,yellow,2,False,driver_roi,[]
812,13.546,True,c5_radio,0.8118677735328674,0.6458,yellow,3,False,driver_roi,[]
813,13.563,True,c5_radio,0.8118677735328674,0.6458,yellow,3,False,driver_roi,[]
814,13.579,True,c5_radio,0.8231310248374939,0.6635,yellow,4,False,driver_roi,[]
815,13.596,True,c5_radio,0.8231310248374939,0.6635,yellow,4,False,driver_roi,[]
816,13.613,True,c5_radio,0.824601411819458,0.6793,yellow,5,False,driver_roi,[]
817,13.629,True,c5_radio,0.824601411819458,0.6793,yellow,5,False,driver_roi,[]
818,13.646,True,c5_radio,0.8237072229385376,0.695,yellow,6,False,driver_roi,[]
819,13.663,True,c5_radio,0.8237072229385376,0.695,yellow,6,False,driver_roi,[]
820,13.679,True,c5_radio,0.81718909740448,0.7092,orange,7,False,driver_roi,[]
821,13.696,True,c5_radio,0.81718909740448,0.7092,orange,7,False,driver_roi,[]
822,13.713,True,c5_radio,0.8107112050056458,0.7238,orange,8,False,driver_roi,[]
823,13.729,True,c5_radio,0.8107112050056458,0.7238,orange,8,False,driver_roi,[]
824,13.746,True,c5_radio,0.8029681444168091,0.7376,orange,9,False,driver_roi,[]
825,13.763,True,c5_radio,0.8029681444168091,0.7376,orange,9,False,driver_roi,[]
826,13.78,True,c5_radio,0.7849811911582947,0.7488,orange,10,False,driver_roi,[]
827,13.796,True,c5_radio,0.7849811911582947,0.7488,orange,10,False,driver_roi,[]
828,13.813,True,c5_radio,0.7635660767555237,0.7287,orange,9,False,driver_roi,[]
829,13.83,True,c5_radio,0.7635660767555237,0.7287,orange,9,False,driver_roi,[]
830,13.846,True,c5_radio,0.7440956830978394,0.7096,orange,8,False,driver_roi,[]
831,13.863,True,c5_radio,0.7440956830978394,0.7096,orange,8,False,driver_roi,[]
832,13.88,True,c5_radio,0.7258185148239136,0.6912,yellow,7,False,driver_roi,[]
833,13.896,True,c5_radio,0.7258185148239136,0.6912,yellow,7,False,driver_roi,[]
834,13.913,True,c5_radio,0.7065784931182861,0.6732,yellow,6,False,driver_roi,[]
835,13.93,True,c5_radio,0.7065784931182861,0.6732,yellow,6,False,driver_roi,[]
836,13.946,True,c5_radio,0.6923147439956665,0.6563,yellow,5,False,driver_roi,[]
837,13.963,True,c5_radio,0.6923147439956665,0.6563,yellow,5,False,driver_roi,[]
838,13.98,True,c5_radio,0.6863282322883606,0.6409,yellow,4,False,driver_roi,[]
839,13.996,True,c5_radio,0.6863282322883606,0.6409,yellow,4,False,driver_roi,[]
840,14.013,True,c5_radio,0.6788904666900635,0.6254,yellow,3,False,driver_roi,[]
841,14.03,True,c5_radio,0.6788904666900635,0.6254,yellow,3,False,driver_roi,[]
842,14.046,True,c5_radio,0.6691343188285828,0.6094,yellow,2,False,driver_roi,[]
843,14.063,True,c5_radio,0.6691343188285828,0.6094,yellow,2,False,driver_roi,[]
844,14.08,True,c5_radio,0.6651695370674133,0.5944,yellow,1,False,driver_roi,[]
845,14.096,True,c5_radio,0.6651695370674133,0.5944,yellow,1,False,driver_roi,[]
846,14.113,True,c5_radio,0.6634576916694641,0.5792,yellow,0,False,driver_roi,[]
847,14.13,True,c5_radio,0.6634576916694641,0.5792,yellow,0,False,driver_roi,[]
848,14.147,True,c5_radio,0.6652196645736694,0.5796,yellow,0,False,driver_roi,[]
849,14.163,True,c5_radio,0.6652196645736694,0.5796,yellow,0,False,driver_roi,[]
850,14.18,True,c5_radio,0.6687966585159302,0.5807,yellow,0,False,driver_roi,[]
851,14.197,True,c5_radio,0.6687966585159302,0.5807,yellow,0,False,driver_roi,[]
852,14.213,True,c5_radio,0.672869086265564,0.5817,yellow,0,False,driver_roi,[]
853,14.23,True,c5_radio,0.672869086265564,0.5817,yellow,0,False,driver_roi,[]
854,14.247,True,c5_radio,0.6755059361457825,0.5821,yellow,0,False,driver_roi,[]
855,14.263,True,c5_radio,0.6755059361457825,0.5821,yellow,0,False,driver_roi,[]
856,14.28,True,c5_radio,0.6769207119941711,0.5824,yellow,0,False,driver_roi,[]
857,14.297,True,c5_radio,0.6769207119941711,0.5824,yellow,0,False,driver_roi,[]
858,14.313,True,c5_radio,0.6767085790634155,0.5824,yellow,0,False,driver_roi,[]
859,14.33,True,c5_radio,0.6767085790634155,0.5824,yellow,0,False,driver_roi,[]
860,14.347,True,c5_radio,0.6724823117256165,0.5818,yellow,0,False,driver_roi,[]
861,14.363,True,c5_radio,0.6724823117256165,0.5818,yellow,0,False,driver_roi,[]
862,14.38,True,c5_radio,0.6653900146484375,0.5809,yellow,0,False,driver_roi,[]
863,14.397,True,c5_radio,0.6653900146484375,0.5809,yellow,0,False,driver_roi,[]
864,14.413,True,c5_radio,0.6612108945846558,0.5799,yellow,0,False,driver_roi,[]
865,14.43,True,c5_radio,0.6612108945846558,0.5799,yellow,0,False,driver_roi,[]
866,14.447,True,c5_radio,0.652994692325592,0.5774,yellow,0,False,driver_roi,[]
867,14.463,True,c5_radio,0.652994692325592,0.5774,yellow,0,False,driver_roi,[]
868,14.48,True,c5_radio,0.6492494940757751,0.5758,yellow,0,False,driver_roi,[]
869,14.497,True,c5_radio,0.6492494940757751,0.5758,yellow,0,False,driver_roi,[]
870,14.514,True,c5_radio,0.6424956917762756,0.5735,yellow,0,False,driver_roi,[]
871,14.53,True,c5_radio,0.6424956917762756,0.5735,yellow,0,False,driver_roi,[]
872,14.547,True,c5_radio,0.6350125670433044,0.571,yellow,0,False,driver_roi,[]
873,14.564,True,c5_radio,0.6350125670433044,0.571,yellow,0,False,driver_roi,[]
874,14.58,True,c5_radio,0.6242468357086182,0.5677,yellow,0,False,driver_roi,[]
875,14.597,True,c5_radio,0.6242468357086182,0.5677,yellow,0,False,driver_roi,[]
876,14.614,True,c5_radio,0.6201124787330627,0.5653,yellow,0,False,driver_roi,[]
877,14.63,True,c5_radio,0.6201124787330627,0.5653,yellow,0,False,driver_roi,[]
878,14.647,True,c5_radio,0.619344174861908,0.5632,yellow,0,False,driver_roi,[]
879,14.664,True,c5_radio,0.619344174861908,0.5632,yellow,0,False,driver_roi,[]
880,14.68,True,c5_radio,0.617720901966095,0.5617,yellow,0,False,driver_roi,[]
881,14.697,True,c5_radio,0.617720901966095,0.5617,yellow,0,False,driver_roi,[]
882,14.714,True,c5_radio,0.6198058724403381,0.5605,yellow,0,False,driver_roi,[]
883,14.73,True,c5_radio,0.6198058724403381,0.5605,yellow,0,False,driver_roi,[]
884,14.747,True,c5_radio,0.6139005422592163,0.5568,yellow,0,False,driver_roi,[]
885,14.764,True,c5_radio,0.6139005422592163,0.5568,yellow,0,False,driver_roi,[]
886,14.78,True,c5_radio,0.6131786108016968,0.5556,yellow,0,False,driver_roi,[]
887,14.797,True,c5_radio,0.6131786108016968,0.5556,yellow,0,False,driver_roi,[]
888,14.814,True,c5_radio,0.619946300983429,0.559,yellow,0,False,driver_roi,[]
889,14.83,True,c5_radio,0.619946300983429,0.559,yellow,0,False,driver_roi,[]
890,14.847,True,c5_radio,0.6264750361442566,0.5615,yellow,0,False,driver_roi,[]
891,14.864,True,c5_radio,0.6264750361442566,0.5615,yellow,0,False,driver_roi,[]
892,14.881,True,c5_radio,0.63888019323349,0.5644,yellow,0,False,driver_roi,[]
893,14.897,True,c5_radio,0.63888019323349,0.5644,yellow,0,False,driver_roi,[]
894,14.914,True,c5_radio,0.6553959250450134,0.5676,yellow,0,False,driver_roi,[]
895,14.931,True,c5_radio,0.6553959250450134,0.5676,yellow,0,False,driver_roi,[]
896,14.947,True,c5_radio,0.6683143973350525,0.5703,yellow,0,False,driver_roi,[]
897,14.964,True,c5_radio,0.6683143973350525,0.5703,yellow,0,False,driver_roi,[]
898,14.981,True,c5_radio,0.6753379702568054,0.5718,yellow,0,False,driver_roi,[]
899,14.997,True,c5_radio,0.6753379702568054,0.5718,yellow,0,False,driver_roi,[]
900,15.014,True,c5_radio,0.6831856369972229,0.5734,yellow,0,False,driver_roi,[]
901,15.031,True,c5_radio,0.6831856369972229,0.5734,yellow,0,False,driver_roi,[]
902,15.047,True,c5_radio,0.6907682418823242,0.5751,yellow,0,False,driver_roi,[]
903,15.064,True,c5_radio,0.6907682418823242,0.5751,yellow,0,False,driver_roi,[]
904,15.081,True,c5_radio,0.6914035081863403,0.5753,yellow,0,False,driver_roi,[]
905,15.097,True,c5_radio,0.6914035081863403,0.5753,yellow,0,False,driver_roi,[]
906,15.114,True,c5_radio,0.6927409768104553,0.5758,yellow,0,False,driver_roi,[]
907,15.131,True,c5_radio,0.6927409768104553,0.5758,yellow,0,False,driver_roi,[]
908,15.147,True,c5_radio,0.6918795108795166,0.5754,yellow,0,False,driver_roi,[]
909,15.164,True,c5_radio,0.6918795108795166,0.5754,yellow,0,False,driver_roi,[]
910,15.181,True,c5_radio,0.6870253682136536,0.574,yellow,0,False,driver_roi,[]
911,15.197,True,c5_radio,0.6870253682136536,0.574,yellow,0,False,driver_roi,[]
912,15.214,True,c5_radio,0.6817463636398315,0.5731,yellow,0,False,driver_roi,[]
913,15.231,True,c5_radio,0.6817463636398315,0.5731,yellow,0,False,driver_roi,[]
914,15.248,True,c5_radio,0.6750061511993408,0.5722,yellow,0,False,driver_roi,[]
915,15.264,True,c5_radio,0.6750061511993408,0.5722,yellow,0,False,driver_roi,[]
916,15.281,True,c5_radio,0.6681662797927856,0.5717,yellow,0,False,driver_roi,[]
917,15.298,True,c5_radio,0.6681662797927856,0.5717,yellow,0,False,driver_roi,[]
918,15.314,True,c5_radio,0.6602973341941833,0.571,yellow,0,False,driver_roi,[]
919,15.331,True,c5_radio,0.6602973341941833,0.571,yellow,0,False,driver_roi,[]
920,15.348,True,c5_radio,0.6515375971794128,0.57,yellow,0,False,driver_roi,[]
921,15.364,True,c5_radio,0.6515375971794128,0.57,yellow,0,False,driver_roi,[]
922,15.381,True,c5_radio,0.6494782567024231,0.5694,yellow,0,False,driver_roi,[]
923,15.398,True,c5_radio,0.6494782567024231,0.5694,yellow,0,False,driver_roi,[]
924,15.414,True,c5_radio,0.644544780254364,0.5678,yellow,0,False,driver_roi,[]
925,15.431,True,c5_radio,0.644544780254364,0.5678,yellow,0,False,driver_roi,[]
926,15.448,True,c5_radio,0.6331087350845337,0.5657,yellow,0,False,driver_roi,[]
927,15.464,True,c5_radio,0.6331087350845337,0.5657,yellow,0,False,driver_roi,[]
928,15.481,True,c5_radio,0.6156557202339172,0.5615,yellow,0,False,driver_roi,[]
929,15.498,True,c5_radio,0.6156557202339172,0.5615,yellow,0,False,driver_roi,[]
930,15.514,True,c5_radio,0.5990040898323059,0.5587,yellow,0,False,driver_roi,[]
931,15.531,True,c5_radio,0.5990040898323059,0.5587,yellow,0,False,driver_roi,[]
932,15.548,True,c5_radio,0.5858088135719299,0.5582,yellow,0,False,driver_roi,[]
933,15.565,True,c5_radio,0.5858088135719299,0.5582,yellow,0,False,driver_roi,[]
934,15.581,True,c5_radio,0.5769597887992859,0.559,yellow,0,False,driver_roi,[]
935,15.598,True,c5_radio,0.5769597887992859,0.559,yellow,0,False,driver_roi,[]
936,15.615,True,c5_radio,0.5690062642097473,0.5596,yellow,0,False,driver_roi,[]
937,15.631,True,c5_radio,0.5690062642097473,0.5596,yellow,0,False,driver_roi,[]
938,15.648,True,c5_radio,0.5660921335220337,0.5608,yellow,0,False,driver_roi,[]
939,15.665,True,c5_radio,0.5660921335220337,0.5608,yellow,0,False,driver_roi,[]
940,15.681,True,c5_radio,0.5638498067855835,0.5618,yellow,0,False,driver_roi,[]
941,15.698,True,c5_radio,0.5638498067855835,0.5618,yellow,0,False,driver_roi,[]
942,15.715,True,c5_radio,0.5631390810012817,0.5633,yellow,0,False,driver_roi,[]
943,15.731,True,c5_radio,0.5631390810012817,0.5633,yellow,0,False,driver_roi,[]
944,15.748,True,c5_radio,0.5737631916999817,0.5681,yellow,0,False,driver_roi,[]
945,15.765,True,c5_radio,0.5737631916999817,0.5681,yellow,0,False,driver_roi,[]
946,15.781,True,c5_radio,0.5883557200431824,0.5723,yellow,0,False,driver_roi,[]
947,15.798,True,c5_radio,0.5883557200431824,0.5723,yellow,0,False,driver_roi,[]
948,15.815,True,c5_radio,0.6002827882766724,0.5742,yellow,0,False,driver_roi,[]
949,15.831,True,c5_radio,0.6002827882766724,0.5742,yellow,0,False,driver_roi,[]
950,15.848,True,c5_radio,0.6102908253669739,0.5759,yellow,0,False,driver_roi,[]
951,15.865,True,c5_radio,0.6102908253669739,0.5759,yellow,0,False,driver_roi,[]
952,15.881,True,c5_radio,0.6125562191009521,0.5764,yellow,0,False,driver_roi,[]
953,15.898,True,c5_radio,0.6125562191009521,0.5764,yellow,0,False,driver_roi,[]
954,15.915,True,c5_radio,0.6067631244659424,0.5754,yellow,0,False,driver_roi,[]
955,15.932,True,c5_radio,0.6067631244659424,0.5754,yellow,0,False,driver_roi,[]
956,15.948,True,c5_radio,0.5999621152877808,0.574,yellow,0,False,driver_roi,[]
957,15.965,True,c5_radio,0.5999621152877808,0.574,yellow,0,False,driver_roi,[]
958,15.982,True,c5_radio,0.5939486622810364,0.5727,yellow,0,False,driver_roi,[]
959,15.998,True,c5_radio,0.5939486622810364,0.5727,yellow,0,False,driver_roi,[]
960,16.015,True,c5_radio,0.5897260308265686,0.5723,yellow,0,False,driver_roi,[]
961,16.032,True,c5_radio,0.5897260308265686,0.5723,yellow,0,False,driver_roi,[]
962,16.048,True,c5_radio,0.5889104008674622,0.5724,yellow,0,False,driver_roi,[]
963,16.065,True,c5_radio,0.5889104008674622,0.5724,yellow,0,False,driver_roi,[]
964,16.082,True,c5_radio,0.5910884737968445,0.5733,yellow,0,False,driver_roi,[]
965,16.098,True,c5_radio,0.5910884737968445,0.5733,yellow,0,False,driver_roi,[]
