frame_idx,time_sec,face_detected,state,confidence,risk_score,risk_level,danger_counter,warning,input_mode,attention_boxes
620,10.343,True,c7_reaching,0.45612388849258423,0.6498,yellow,0,False,driver_roi,[]
621,10.36,True,c7_reaching,0.45612388849258423,0.6498,yellow,0,False,driver_roi,[]
622,10.376,True,c7_reaching,0.4301423132419586,0.6498,yellow,0,False,driver_roi,[]
623,10.393,True,c7_reaching,0.4301423132419586,0.6498,yellow,0,False,driver_roi,[]
624,10.41,True,c7_reaching,0.40632349252700806,0.6498,yellow,0,False,driver_roi,[]
625,10.426,True,c7_reaching,0.40632349252700806,0.6498,yellow,0,False,driver_roi,[]
626,10.443,True,c7_reaching,0.3826330304145813,0.6497,yellow,0,False,driver_roi,[]
627,10.46,True,c7_reaching,0.3826330304145813,0.6497,yellow,0,False,driver_roi,[]
628,10.476,True,c7_reaching,0.35854774713516235,0.6495,yellow,0,False,driver_roi,[]
629,10.493,True,c7_reaching,0.35854774713516235,0.6495,yellow,0,False,driver_roi,[]
630,10.51,True,c9_talking,0.35132232308387756,0.6492,yellow,0,False,driver_roi,[]
631,10.526,True,c9_talking,0.35132232308387756,0.6492,yellow,0,False,driver_roi,[]
632,10.543,True,c9_talking,0.3727665841579437,0.6489,yellow,0,False,driver_roi,[]
633,10.56,True,c9_talking,0.3727665841579437,0.6489,yellow,0,False,driver_roi,[]
634,10.577,True,c9_talking,0.40692514181137085,0.6488,yellow,0,False,driver_roi,[]
635,10.593,True,c9_talking,0.40692514181137085,0.6488,yellow,0,False,driver_roi,[]
636,10.61,True,c9_talking,0.44020166993141174,0.6486,yellow,0,False,driver_roi,[]
637,10.627,True,c9_talking,0.44020166993141174,0.6486,yellow,0,False,driver_roi,[]
638,10.643,True,c9_talking,0.4658695161342621,0.6484,yellow,0,False,driver_roi,[]
639,10.66,True,c9_talking,0.4658695161342621,0.6484,yellow,0,False,driver_roi,[]
640,10.677,True,c9_talking,0.48510441184043884,0.6478,yellow,0,False,driver_roi,[]
641,10.693,True,c9_talking,0.48510441184043884,0.6478,yellow,0,False,driver_roi,[]
642,10.71,True,c9_talking,0.4933537542819977,0.6472,yellow,0,False,driver_roi,[]
643,10.727,True,c9_talking,0.4933537542819977,0.6472,yellow,0,False,driver_roi,[]
644,10.743,True,c9_talking,0.4989534914493561,0.6466,yellow,0,False,driver_roi,[]
645,10.76,True,c9_talking,0.4989534914493561,0.6466,yellow,0,False,driver_roi,[]
646,10.777,True,c9_talking,0.49660176038742065,0.6462,yellow,0,False,driver_roi,[]
647,10.793,True,c9_talking,0.49660176038742065,0.6462,yellow,0,False,driver_roi,[]
648,10.81,True,c9_talking,0.4867263436317444,0.6454,yellow,0,False,driver_roi,[]
649,10.827,True,c9_talking,0.4867263436317444,0.6454,yellow,0,False,driver_roi,[]
650,10.843,True,c9_talking,0.46961647272109985,0.6448,yellow,0,False,driver_roi,[]
651,10.86,True,c9_talking,0.46961647272109985,0.6448,yellow,0,False,driver_roi,[]
652,10.877,True,c9_talking,0.4808123707771301,0.6445,yellow,0,False,driver_roi,[]
653,10.893,True,c9_talking,0.4808123707771301,0.6445,yellow,0,False,driver_roi,[]
654,10.91,True,c9_talking,0.45948147773742676,0.6445,yellow,0,False,driver_roi,[]
655,10.927,True,c9_talking,0.45948147773742676,0.6445,yellow,0,False,driver_roi,[]
656,10.944,True,c9_talking,0.43184009194374084,0.6445,yellow,0,False,driver_roi,[]
657,10.96,True,c9_talking,0.43184009194374084,0.6445,yellow,0,False,driver_roi,[]
658,10.977,True,c9_talking,0.4040347933769226,0.6444,yellow,0,False,driver_roi,[]
659,10.994,True,c9_talking,0.4040347933769226,0.6444,yellow,0,False,driver_roi,[]
660,11.01,True,c9_talking,0.389688640832901,0.6444,yellow,0,False,driver_roi,[]
661,11.027,True,c9_talking,0.389688640832901,0.6444,yellow,0,False,driver_roi,[]
662,11.044,True,c9_talking,0.35452693700790405,0.6444,yellow,0,False,driver_roi,[]
663,11.06,True,c9_talking,0.35452693700790405,0.6444,yellow,0,False,driver_roi,[]
664,11.077,True,c8_makeup,0.37413445115089417,0.6444,yellow,0,False,driver_roi,[]
665,11.094,True,c8_makeup,0.37413445115089417,0.6444,yellow,0,False,driver_roi,[]
666,11.11,True,c8_makeup,0.3991922438144684,0.6444,yellow,0,False,driver_roi,[]
667,11.127,True,c8_makeup,0.3991922438144684,0.6444,yellow,0,False,driver_roi,[]
668,11.144,True,c8_makeup,0.4202556610107422,0.6428,yellow,0,False,driver_roi,[]
669,11.16,True,c8_makeup,0.4202556610107422,0.6428,yellow,0,False,driver_roi,[]
670,11.177,True,c8_makeup,0.4162355959415436,0.6371,yellow,0,False,driver_roi,[]
671,11.194,True,c8_makeup,0.4162355959415436,0.6371,yellow,0,False,driver_roi,[]
672,11.21,True,c8_makeup,0.4158877730369568,0.6261,yellow,0,False,driver_roi,[]
673,11.227,True,c8_makeup,0.4158877730369568,0.6261,yellow,0,False,driver_roi,[]
674,11.244,True,c8_makeup,0.4137614667415619,0.6163,yellow,0,False,driver_roi,[]
675,11.26,True,c8_makeup,0.4137614667415619,0.6163,yellow,0,False,driver_roi,[]
676,11.277,True,c8_makeup,0.4114680290222168,0.6129,yellow,0,False,driver_roi,[]
677,11.294,True,c8_makeup,0.4114680290222168,0.6129,yellow,0,False,driver_roi,[]
678,11.311,True,c8_makeup,0.40495824813842773,0.6101,yellow,0,False,driver_roi,[]
679,11.327,True,c8_makeup,0.40495824813842773,0.6101,yellow,0,False,driver_roi,[]
680,11.344,True,c8_makeup,0.3961179852485657,0.6004,yellow,0,False,driver_roi,[]
681,11.361,True,c8_makeup,0.3961179852485657,0.6004,yellow,0,False,driver_roi,[]
682,11.377,True,c8_makeup,0.38349205255508423,0.5857,yellow,0,False,driver_roi,[]
683,11.394,True,c8_makeup,0.38349205255508423,0.5857,yellow,0,False,driver_roi,[]
684,11.411,True,c8_makeup,0.3661879003047943,0.5766,yellow,0,False,driver_roi,[]
685,11.427,True,c8_makeup,0.3661879003047943,0.5766,yellow,0,False,driver_roi,[]
686,11.444,True,c8_makeup,0.35596829652786255,0.5724,yellow,0,False,driver_roi,[]
687,11.461,True,c8_makeup,0.35596829652786255,0.5724,yellow,0,False,driver_roi,[]
688,11.477,True,c8_makeup,0.34497785568237305,0.5683,yellow,0,False,driver_roi,[]
689,11.494,True,c8_makeup,0.34497785568237305,0.5683,yellow,0,False,driver_roi,[]
690,11.511,True,c8_makeup,0.3250388503074646,0.561,yellow,0,False,driver_roi,[]
691,11.527,True,c8_makeup,0.3250388503074646,0.561,yellow,0,False,driver_roi,[]
692,11.544,True,c3_texting_left,0.3487645983695984,0.5586,yellow,0,False,driver_roi,[]
693,11.561,True,c3_texting_left,0.3487645983695984,0.5586,yellow,0,False,driver_roi,[]
694,11.577,True,c3_texting_left,0.3729875981807709,0.5551,yellow,0,False,driver_roi,[]
695,11.594,True,c3_texting_left,0.3729875981807709,0.5551,yellow,0,False,driver_roi,[]
696,11.611,True,c3_texting_left,0.38719668984413147,0.5505,yellow,0,False,driver_roi,[]
697,11.628,True,c3_texting_left,0.38719668984413147,0.5505,yellow,0,False,driver_roi,[]
698,11.644,True,c3_texting_left,0.40627026557922363,0.5448,yellow,0,False,driver_roi,[]
699,11.661,True,c3_texting_left,0.40627026557922363,0.5448,yellow,0,False,driver_roi,[]
700,11.678,True,c3_texting_left,0.42414039373397827,0.5383,yellow,0,False,driver_roi,[]
701,11.694,True,c3_texting_left,0.42414039373397827,0.5383,yellow,0,False,driver_roi,[]
702,11.711,True,c3_texting_left,0.4472995400428772,0.5317,yellow,0,False,driver_roi,[]
703,11.728,True,c3_texting_left,0.4472995400428772,0.5317,yellow,0,False,driver_roi,[]
704,11.744,True,c3_texting_left,0.47419267892837524,0.5264,yellow,0,False,driver_roi,[]
705,11.761,True,c3_texting_left,0.47419267892837524,0.5264,yellow,0,False,driver_roi,[]
706,11.778,True,c3_texting_left,0.5010049343109131,0.5222,yellow,0,False,driver_roi,[]
707,11.794,True,c3_texting_left,0.5010049343109131,0.5222,yellow,0,False,driver_roi,[]
708,11.811,True,c3_texting_left,0.518082857131958,0.5188,yellow,0,False,driver_roi,[]
709,11.828,True,c3_texting_left,0.518082857131958,0.5188,yellow,0,False,driver_roi,[]
710,11.844,True,c3_texting_left,0.5372412204742432,0.5184,yellow,0,False,driver_roi,[]
711,11.861,True,c3_texting_left,0.5372412204742432,0.5184,yellow,0,False,driver_roi,[]
712,11.878,True,c3_texting_left,0.5464839935302734,0.5233,yellow,0,False,driver_roi,[]
713,11.894,True,c3_texting_left,0.5464839935302734,0.5233,yellow,0,False,driver_roi,[]
714,11.911,True,c3_texting_left,0.538109302520752,0.5272,yellow,0,False,driver_roi,[]
715,11.928,True,c3_texting_left,0.538109302520752,0.5272,yellow,0,False,driver_roi,[]
716,11.944,True,c3_texting_left,0.5144000053405762,0.525,yellow,0,False,driver_roi,[]
717,11.961,True,c3_texting_left,0.5144000053405762,0.525,yellow,0,False,driver_roi,[]
718,11.978,True,c3_texting_left,0.4799495339393616,0.5219,yellow,0,False,driver_roi,[]
719,11.995,True,c3_texting_left,0.4799495339393616,0.5219,yellow,0,False,driver_roi,[]
720,12.011,True,c3_texting_left,0.4569641649723053,0.5274,yellow,0,False,driver_roi,[]
721,12.028,True,c3_texting_left,0.4569641649723053,0.5274,yellow,0,False,driver_roi,[]
722,12.045,True,c3_texting_left,0.44446057081222534,0.5408,yellow,0,False,driver_roi,[]
723,12.061,True,c3_texting_left,0.44446057081222534,0.5408,yellow,0,False,driver_roi,[]
724,12.078,True,c3_texting_left,0.4230380058288574,0.5493,yellow,0,False,driver_roi,[]
725,12.095,True,c3_texting_left,0.4230380058288574,0.5493,yellow,0,False,driver_roi,[]
726,12.111,True,c3_texting_left,0.3886012136936188,0.5522,yellow,0,False,driver_roi,[]
727,12.128,True,c3_texting_left,0.3886012136936188,0.5522,yellow,0,False,driver_roi,[]
728,12.145,True,c3_texting_left,0.35351526737213135,0.5558,yellow,0,False,driver_roi,[]
729,12.161,True,c3_texting_left,0.35351526737213135,0.5558,yellow,0,False,driver_roi,[]
730,12.178,True,c3_texting_left,0.3290512263774872,0.5623,yellow,0,False,driver_roi,[]
731,12.195,True,c3_texting_left,0.3290512263774872,0.5623,yellow,0,False,driver_roi,[]
732,12.211,True,c5_radio,0.319360613822937,0.5634,yellow,0,False,driver_roi,[]
733,12.228,True,c5_radio,0.319360613822937,0.5634,yellow,0,False,driver_roi,[]
734,12.245,True,c5_radio,0.351345956325531,0.5645,yellow,0,False,driver_roi,[]
735,12.261,True,c5_radio,0.351345956325531,0.5645,yellow,0,False,driver_roi,[]
736,12.278,True,c5_radio,0.37904229760169983,0.5662,yellow,0,False,driver_roi,[]
737,12.295,True,c5_radio,0.37904229760169983,0.5662,yellow,0,False,driver_roi,[]
738,12.311,True,c5_radio,0.39613449573516846,0.5679,yellow,0,False,driver_roi,[]
739,12.328,True,c5_radio,0.39613449573516846,0.5679,yellow,0,False,driver_roi,[]
740,12.345,True,c5_radio,0.402385950088501,0.5673,yellow,0,False,driver_roi,[]
741,12.362,True,c5_radio,0.402385950088501,0.5673,yellow,0,False,driver_roi,[]
742,12.378,True,c5_radio,0.40533003211021423,0.5663,yellow,0,False,driver_roi,[]
743,12.395,True,c5_radio,0.40533003211021423,0.5663,yellow,0,False,driver_roi,[]
744,12.412,True,c5_radio,0.40416765213012695,0.5639,yellow,0,False,driver_roi,[]
745,12.428,True,c5_radio,0.40416765213012695,0.5639,yellow,0,False,driver_roi,[]
746,12.445,True,c5_radio,0.40159183740615845,0.5588,yellow,0,False,driver_roi,[]
747,12.462,True,c5_radio,0.40159183740615845,0.5588,yellow,0,False,driver_roi,[]
748,12.478,True,c5_radio,0.3922944962978363,0.5537,yellow,0,False,driver_roi,[]
749,12.495,True,c5_radio,0.3922944962978363,0.5537,yellow,0,False,driver_roi,[]
750,12.512,True,c5_radio,0.39199313521385193,0.5505,yellow,0,False,driver_roi,[]
751,12.528,True,c5_radio,0.39199313521385193,0.5505,yellow,0,False,driver_roi,[]
752,12.545,True,c5_radio,0.38750115036964417,0.5488,yellow,0,False,driver_roi,[]
753,12.562,True,c5_radio,0.38750115036964417,0.5488,yellow,0,False,driver_roi,[]
754,12.578,True,c5_radio,0.3856799304485321,0.5457,yellow,0,False,driver_roi,[]
755,12.595,True,c5_radio,0.3856799304485321,0.5457,yellow,0,False,driver_roi,[]
756,12.612,True,c5_radio,0.3825843930244446,0.5441,yellow,0,False,driver_roi,[]
757,12.628,True,c5_radio,0.3825843930244446,0.5441,yellow,0,False,driver_roi,[]
758,12.645,True,c5_radio,0.38192033767700195,0.5445,yellow,0,False,driver_roi,[]
759,12.662,True,c5_radio,0.38192033767700195,0.5445,yellow,0,False,driver_roi,[]
760,12.678,True,c5_radio,0.3726947605609894,0.5435,yellow,0,False,driver_roi,[]
761,12.695,True,c5_radio,0.3726947605609894,0.5435,yellow,0,False,driver_roi,[]
762,12.712,True,c5_radio,0.35919469594955444,0.5394,yellow,0,False,driver_roi,[]
763,12.729,True,c5_radio,0.35919469594955444,0.5394,yellow,0,False,driver_roi,[]
764,12.745,True,c5_radio,0.3410891592502594,0.5349,yellow,0,False,driver_roi,[]
765,12.762,True,c5_radio,0.3410891592502594,0.5349,yellow,0,False,driver_roi,[]
766,12.779,True,c5_radio,0.32594403624534607,0.532,yellow,0,False,driver_roi,[]
767,12.795,True,c5_radio,0.32594403624534607,0.532,yellow,0,False,driver_roi,[]
768,12.812,True,c5_radio,0.30645033717155457,0.5274,yellow,0,False,driver_roi,[]
769,12.829,True,c5_radio,0.30645033717155457,0.5274,yellow,0,False,driver_roi,[]
770,12.845,True,c3_texting_left,0.29379522800445557,0.5234,yellow,0,False,driver_roi,[]
771,12.862,True,c3_texting_left,0.29379522800445557,0.5234,yellow,0,False,driver_roi,[]
772,12.879,True,c3_texting_left,0.31119614839553833,0.5186,yellow,0,False,driver_roi,[]
773,12.895,True,c3_texting_left,0.31119614839553833,0.5186,yellow,0,False,driver_roi,[]
774,12.912,True,c3_texting_left,0.32127994298934937,0.5137,yellow,0,False,driver_roi,[]
775,12.929,True,c3_texting_left,0.32127994298934937,0.5137,yellow,0,False,driver_roi,[]
776,12.945,True,c3_texting_left,0.3234024941921234,0.5108,yellow,0,False,driver_roi,[]
777,12.962,True,c3_texting_left,0.3234024941921234,0.5108,yellow,0,False,driver_roi,[]
778,12.979,True,c3_texting_left,0.3393093943595886,0.5088,yellow,0,False,driver_roi,[]
779,12.995,True,c3_texting_left,0.3393093943595886,0.5088,yellow,0,False,driver_roi,[]
780,13.012,True,c3_texting_left,0.3629343509674072,0.5121,yellow,0,False,driver_roi,[]
781,13.029,True,c3_texting_left,0.3629343509674072,0.5121,yellow,0,False,driver_roi,[]
782,13.045,True,c3_texting_left,0.3876749277114868,0.5172,yellow,0,False,driver_roi,[]
783,13.062,True,c3_texting_left,0.3876749277114868,0.5172,yellow,0,False,driver_roi,[]
784,13.079,True,c3_texting_left,0.40860313177108765,0.5216,yellow,0,False,driver_roi,[]
785,13.096,True,c3_texting_left,0.40860313177108765,0.5216,yellow,0,False,driver_roi,[]
786,13.112,True,c3_texting_left,0.425259530544281,0.5269,yellow,0,False,driver_roi,[]
787,13.129,True,c3_texting_left,0.425259530544281,0.5269,yellow,0,False,driver_roi,[]
788,13.146,True,c3_texting_left,0.43985795974731445,0.533,yellow,0,False,driver_roi,[]
789,13.162,True,c3_texting_left,0.43985795974731445,0.533,yellow,0,False,driver_roi,[]
790,13.179,True,c3_texting_left,0.4546731412410736,0.5375,yellow,0,False,driver_roi,[]
791,13.196,True,c3_texting_left,0.4546731412410736,0.5375,yellow,0,False,driver_roi,[]
792,13.212,True,c3_texting_left,0.4632240831851959,0.5382,yellow,0,False,driver_roi,[]
793,13.229,True,c3_texting_left,0.4632240831851959,0.5382,yellow,0,False,driver_roi,[]
794,13.246,True,c3_texting_left,0.464665949344635,0.5366,yellow,0,False,driver_roi,[]
795,13.262,True,c3_texting_left,0.464665949344635,0.5366,yellow,0,False,driver_roi,[]
796,13.279,True,c3_texting_left,0.4660206437110901,0.5325,yellow,0,False,driver_roi,[]
797,13.296,True,c3_texting_left,0.4660206437110901,0.5325,yellow,0,False,driver_roi,[]
798,13.312,True,c3_texting_left,0.468752920627594,0.5266,yellow,0,False,driver_roi,[]
799,13.329,True,c3_texting_left,0.468752920627594,0.5266,yellow,0,False,driver_roi,[]
800,13.346,True,c3_texting_left,0.4717796742916107,0.5221,yellow,0,False,driver_roi,[]
801,13.362,True,c3_texting_left,0.4717796742916107,0.5221,yellow,0,False,driver_roi,[]
802,13.379,True,c3_texting_left,0.4798450469970703,0.5181,yellow,0,False,driver_roi,[]
803,13.396,True,c3_texting_left,0.4798450469970703,0.5181,yellow,0,False,driver_roi,[]
804,13.412,True,c3_texting_left,0.4866470396518707,0.5142,yellow,0,False,driver_roi,[]
805,13.429,True,c3_texting_left,0.4866470396518707,0.5142,yellow,0,False,driver_roi,[]
806,13.446,True,c3_texting_left,0.49034491181373596,0.5105,yellow,0,False,driver_roi,[]
807,13.463,True,c3_texting_left,0.49034491181373596,0.5105,yellow,0,False,driver_roi,[]
808,13.479,True,c3_texting_left,0.4909657835960388,0.5091,yellow,0,False,driver_roi,[]
809,13.496,True,c3_texting_left,0.4909657835960388,0.5091,yellow,0,False,driver_roi,[]
810,13.513,True,c3_texting_left,0.4872526228427887,0.5061,yellow,0,False,driver_roi,[]
811,13.529,True,c3_texting_left,0.4872526228427887,0.5061,yellow,0,False,driver_roi,[]
812,13.546,True,c3_texting_left,0.47886210680007935,0.5032,yellow,0,False,driver_roi,[]
813,13.563,True,c3_texting_left,0.47886210680007935,0.5032,yellow,0,False,driver_roi,[]
814,13.579,True,c3_texting_left,0.4771486222743988,0.5016,yellow,0,False,driver_roi,[]
815,13.596,True,c3_texting_left,0.4771486222743988,0.5016,yellow,0,False,driver_roi,[]
816,13.613,True,c3_texting_left,0.49050140380859375,0.4994,yellow,0,False,driver_roi,[]
817,13.629,True,c3_texting_left,0.49050140380859375,0.4994,yellow,0,False,driver_roi,[]
818,13.646,True,c3_texting_left,0.49428191781044006,0.4978,yellow,0,False,driver_roi,[]
819,13.663,True,c3_texting_left,0.49428191781044006,0.4978,yellow,0,False,driver_roi,[]
820,13.679,True,c3_texting_left,0.4893297255039215,0.4958,yellow,0,False,driver_roi,[]
821,13.696,True,c3_texting_left,0.4893297255039215,0.4958,yellow,0,False,driver_roi,[]
822,13.713,True,c3_texting_left,0.48266345262527466,0.4932,yellow,0,False,driver_roi,[]
823,13.729,True,c3_texting_left,0.48266345262527466,0.4932,yellow,0,False,driver_roi,[]
824,13.746,True,c3_texting_left,0.4786415994167328,0.4928,yellow,0,False,driver_roi,[]
825,13.763,True,c3_texting_left,0.4786415994167328,0.4928,yellow,0,False,driver_roi,[]
826,13.78,True,c3_texting_left,0.475738525390625,0.4926,yellow,0,False,driver_roi,[]
827,13.796,True,c3_texting_left,0.475738525390625,0.4926,yellow,0,False,driver_roi,[]
828,13.813,True,c3_texting_left,0.47811079025268555,0.4934,yellow,0,False,driver_roi,[]
829,13.83,True,c3_texting_left,0.47811079025268555,0.4934,yellow,0,False,driver_roi,[]
830,13.846,True,c3_texting_left,0.4822247624397278,0.4955,yellow,0,False,driver_roi,[]
831,13.863,True,c3_texting_left,0.4822247624397278,0.4955,yellow,0,False,driver_roi,[]
832,13.88,True,c3_texting_left,0.4946688711643219,0.5009,yellow,0,False,driver_roi,[]
833,13.896,True,c3_texting_left,0.4946688711643219,0.5009,yellow,0,False,driver_roi,[]
834,13.913,True,c3_texting_left,0.514131486415863,0.5097,yellow,0,False,driver_roi,[]
835,13.93,True,c3_texting_left,0.514131486415863,0.5097,yellow,0,False,driver_roi,[]
836,13.946,True,c3_texting_left,0.531135618686676,0.5179,yellow,0,False,driver_roi,[]
837,13.963,True,c3_texting_left,0.531135618686676,0.5179,yellow,0,False,driver_roi,[]
838,13.98,True,c3_texting_left,0.5453063249588013,0.5254,yellow,0,False,driver_roi,[]
839,13.996,True,c3_texting_left,0.5453063249588013,0.5254,yellow,0,False,driver_roi,[]
840,14.013,True,c3_texting_left,0.5606585144996643,0.5322,yellow,0,False,driver_roi,[]
841,14.03,True,c3_texting_left,0.5606585144996643,0.5322,yellow,0,False,driver_roi,[]
842,14.046,True,c3_texting_left,0.5728304386138916,0.5368,yellow,0,False,driver_roi,[]
843,14.063,True,c3_texting_left,0.5728304386138916,0.5368,yellow,0,False,driver_roi,[]
844,14.08,True,c3_texting_left,0.5910020470619202,0.5418,yellow,0,False,driver_roi,[]
845,14.096,True,c3_texting_left,0.5910020470619202,0.5418,yellow,0,False,driver_roi,[]
846,14.113,True,c3_texting_left,0.6079041957855225,0.5437,yellow,0,False,driver_roi,[]
847,14.13,True,c3_texting_left,0.6079041957855225,0.5437,yellow,0,False,driver_roi,[]
848,14.147,True,c3_texting_left,0.6209172010421753,0.5451,yellow,0,False,driver_roi,[]
849,14.163,True,c3_texting_left,0.6209172010421753,0.5451,yellow,0,False,driver_roi,[]
850,14.18,True,c3_texting_left,0.6293068528175354,0.5456,yellow,0,False,driver_roi,[]
851,14.197,True,c3_texting_left,0.6293068528175354,0.5456,yellow,0,False,driver_roi,[]
852,14.213,True,c3_texting_left,0.6323859095573425,0.5481,yellow,0,False,driver_roi,[]
853,14.23,True,c3_texting_left,0.6323859095573425,0.5481,yellow,0,False,driver_roi,[]
854,14.247,True,c3_texting_left,0.6353591084480286,0.5509,yellow,0,False,driver_roi,[]
855,14.263,True,c3_texting_left,0.6353591084480286,0.5509,yellow,0,False,driver_roi,[]
856,14.28,True,c3_texting_left,0.62798011302948,0.5517,yellow,0,False,driver_roi,[]
857,14.297,True,c3_texting_left,0.62798011302948,0.5517,yellow,0,False,driver_roi,[]
858,14.313,True,c3_texting_left,0.6196165680885315,0.551,yellow,0,False,driver_roi,[]
859,14.33,True,c3_texting_left,0.6196165680885315,0.551,yellow,0,False,driver_roi,[]
860,14.347,True,c3_texting_left,0.6137868165969849,0.5492,yellow,0,False,driver_roi,[]
861,14.363,True,c3_texting_left,0.6137868165969849,0.5492,yellow,0,False,driver_roi,[]
862,14.38,True,c3_texting_left,0.6089223623275757,0.5462,yellow,0,False,driver_roi,[]
863,14.397,True,c3_texting_left,0.6089223623275757,0.5462,yellow,0,False,driver_roi,[]
864,14.413,True,c3_texting_left,0.6043367385864258,0.5429,yellow,0,False,driver_roi,[]
865,14.43,True,c3_texting_left,0.6043367385864258,0.5429,yellow,0,False,driver_roi,[]
866,14.447,True,c3_texting_left,0.6061021089553833,0.5415,yellow,0,False,driver_roi,[]
867,14.463,True,c3_texting_left,0.6061021089553833,0.5415,yellow,0,False,driver_roi,[]
868,14.48,True,c3_texting_left,0.5938122868537903,0.5357,yellow,0,False,driver_roi,[]
869,14.497,True,c3_texting_left,0.5938122868537903,0.5357,yellow,0,False,driver_roi,[]
870,14.514,True,c3_texting_left,0.5824138522148132,0.5302,yellow,0,False,driver_roi,[]
871,14.53,True,c3_texting_left,0.5824138522148132,0.5302,yellow,0,False,driver_roi,[]
872,14.547,True,c3_texting_left,0.5649973154067993,0.5226,yellow,0,False,driver_roi,[]
873,14.564,True,c3_texting_left,0.5649973154067993,0.5226,yellow,0,False,driver_roi,[]
874,14.58,True,c3_texting_left,0.5499721765518188,0.5157,yellow,0,False,driver_roi,[]
875,14.597,True,c3_texting_left,0.5499721765518188,0.5157,yellow,0,False,driver_roi,[]
876,14.614,True,c3_texting_left,0.5350238084793091,0.5101,yellow,0,False,driver_roi,[]
877,14.63,True,c3_texting_left,0.5350238084793091,0.5101,yellow,0,False,driver_roi,[]
878,14.647,True,c3_texting_left,0.5288215279579163,0.507,yellow,0,False,driver_roi,[]
879,14.664,True,c3_texting_left,0.5288215279579163,0.507,yellow,0,False,driver_roi,[]
880,14.68,True,c3_texting_left,0.5217971801757812,0.5024,yellow,0,False,driver_roi,[]
881,14.697,True,c3_texting_left,0.5217971801757812,0.5024,yellow,0,False,driver_roi,[]
882,14.714,True,c3_texting_left,0.5166931748390198,0.5,yellow,0,False,driver_roi,[]
883,14.73,True,c3_texting_left,0.5166931748390198,0.5,yellow,0,False,driver_roi,[]
884,14.747,True,c3_texting_left,0.5125750303268433,0.499,yellow,0,False,driver_roi,[]
885,14.764,True,c3_texting_left,0.5125750303268433,0.499,yellow,0,False,driver_roi,[]
886,14.78,True,c3_texting_left,0.5145472884178162,0.4994,yellow,0,False,driver_roi,[]
887,14.797,True,c3_texting_left,0.5145472884178162,0.4994,yellow,0,False,driver_roi,[]
888,14.814,True,c3_texting_left,0.5212210416793823,0.4975,yellow,0,False,driver_roi,[]
889,14.83,True,c3_texting_left,0.5212210416793823,0.4975,yellow,0,False,driver_roi,[]
890,14.847,True,c3_texting_left,0.5365619659423828,0.4984,yellow,0,False,driver_roi,[]
891,14.864,True,c3_texting_left,0.5365619659423828,0.4984,yellow,0,False,driver_roi,[]
892,14.881,True,c3_texting_left,0.5525326132774353,0.4963,yellow,0,False,driver_roi,[]
893,14.897,True,c3_texting_left,0.5525326132774353,0.4963,yellow,0,False,driver_roi,[]
894,14.914,True,c3_texting_left,0.5638649463653564,0.4919,yellow,0,False,driver_roi,[]
895,14.931,True,c3_texting_left,0.5638649463653564,0.4919,yellow,0,False,driver_roi,[]
896,14.947,True,c3_texting_left,0.5675976872444153,0.4871,yellow,0,False,driver_roi,[]
897,14.964,True,c3_texting_left,0.5675976872444153,0.4871,yellow,0,False,driver_roi,[]
898,14.981,True,c3_texting_left,0.560271143913269,0.4807,yellow,0,False,driver_roi,[]
899,14.997,True,c3_texting_left,0.560271143913269,0.4807,yellow,0,False,driver_roi,[]
900,15.014,True,c3_texting_left,0.5466055274009705,0.4765,yellow,0,False,driver_roi,[]
901,15.031,True,c3_texting_left,0.5466055274009705,0.4765,yellow,0,False,driver_roi,[]
902,15.047,True,c3_texting_left,0.526953935623169,0.4727,yellow,0,False,driver_roi,[]
903,15.064,True,c3_texting_left,0.526953935623169,0.4727,yellow,0,False,driver_roi,[]
904,15.081,True,c3_texting_left,0.5010542273521423,0.4624,yellow,0,False,driver_roi,[]
905,15.097,True,c3_texting_left,0.5010542273521423,0.4624,yellow,0,False,driver_roi,[]
906,15.114,True,c3_texting_left,0.471513569355011,0.4506,yellow,0,False,driver_roi,[]
907,15.131,True,c3_texting_left,0.471513569355011,0.4506,yellow,0,False,driver_roi,[]
908,15.147,True,c3_texting_left,0.4558432698249817,0.4449,yellow,0,False,driver_roi,[]
909,15.164,True,c3_texting_left,0.4558432698249817,0.4449,yellow,0,False,driver_roi,[]
910,15.181,True,c3_texting_left,0.4385053515434265,0.4415,yellow,0,False,driver_roi,[]
911,15.197,True,c3_texting_left,0.4385053515434265,0.4415,yellow,0,False,driver_roi,[]
912,15.214,True,c3_texting_left,0.426758348941803,0.4391,yellow,0,False,driver_roi,[]
913,15.231,True,c3_texting_left,0.426758348941803,0.4391,yellow,0,False,driver_roi,[]
914,15.248,True,c3_texting_left,0.41749048233032227,0.4372,yellow,0,False,driver_roi,[]
915,15.264,True,c3_texting_left,0.41749048233032227,0.4372,yellow,0,False,driver_roi,[]
916,15.281,True,c3_texting_left,0.41801124811172485,0.439,yellow,0,False,driver_roi,[]
917,15.298,True,c3_texting_left,0.41801124811172485,0.439,yellow,0,False,driver_roi,[]
918,15.314,True,c3_texting_left,0.41073304414749146,0.4384,yellow,0,False,driver_roi,[]
919,15.331,True,c3_texting_left,0.41073304414749146,0.4384,yellow,0,False,driver_roi,[]
920,15.348,True,c3_texting_left,0.4032086730003357,0.4376,yellow,0,False,driver_roi,[]
